"","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","key","time_signature","Class"
"258",0.723,0.714,221940,0.343,5.48e-06,0.102,-7.641,1,0.38,72.348,0.372,10,4,"0"
"259",0.0521,0.466,264373,0.759,0,0.0587,-4.978,0,0.199,160.033,0.328,8,4,"0"
"260",0.168,0.884,315347,0.483,0,0.343,-5.629,0,0.175,130.086,0.105,1,4,"0"
"261",0.0524,0.492,209707,0.698,0,0.428,-5.606,1,0.171,139.953,0.288,1,4,"0"
"262",0.043,0.949,221668,0.387,1.51e-06,0.0578,-8.798,1,0.352,125.047,0.558,6,4,"0"
"263",0.0577,0.779,142212,0.472,0,0.114,-7.116,1,0.218,135.051,0.412,11,4,"0"
"264",0.122,0.796,255560,0.513,0,0.15,-7.14,0,0.452,75.018,0.235,6,4,"0"
"265",0.114,0.773,461840,0.595,2.47e-06,0.13,-6.062,0,0.161,123.968,0.338,8,4,"0"
"266",0.0038,0.538,197640,0.817,0,0.33,-5.202,1,0.0366,145.005,0.476,8,4,"0"
"267",0.0047,0.58,239999,0.842,5.87e-06,0.158,-2.867,0,0.0656,129.955,0.347,9,4,"0"
"268",0.193,0.598,238307,0.252,0.138,0.0992,-15.086,1,0.0647,120.06,0.0352,2,4,"0"
"269",0.0176,0.64,194840,0.742,0,0.157,-4.461,0,0.0488,130.972,0.403,7,4,"0"
"270",0.147,0.637,282546,0.848,0,0.0478,-2.36,0,0.0464,120.977,0.0395,1,4,"0"
"271",0.92,0.492,184734,0.392,3.18e-05,0.155,-7.736,1,0.0336,147.895,0.488,0,4,"0"
"272",0.0525,0.896,219227,0.672,3.14e-05,0.12,-6.875,0,0.0479,105.098,0.523,10,4,"0"
"273",0.492,0.897,255253,0.598,0.0014,0.0646,-7.164,1,0.0466,119.966,0.528,2,4,"0"
"274",0.123,0.696,242267,0.65,0,0.21,-6.578,0,0.252,137.967,0.531,11,4,"0"
"275",0.0245,0.714,204583,0.924,1.75e-05,0.0532,-3.662,1,0.0515,107.968,0.505,1,4,"0"
"276",0.0189,0.717,205000,0.796,8.94e-05,0.19,-3.677,1,0.0303,105.017,0.942,6,4,"0"
"277",0.0137,0.49,198733,0.798,0,0.0627,-3.66,1,0.0489,149.109,0.479,6,4,"0"
"278",0.0808,0.739,287851,0.616,0,0.0759,-7.246,1,0.0621,129.016,0.341,8,4,"0"
"279",0.00515,0.881,234693,0.658,0,0.203,-4.53,0,0.101,107.052,0.486,11,4,"0"
"280",0.649,0.602,184947,0.784,2.29e-05,0.176,-7.854,1,0.0411,108.033,0.493,4,4,"0"
"281",0.022,0.566,153240,0.782,0,0.109,-7.444,1,0.0311,127.16,0.697,3,4,"0"
"282",0.453,0.682,237840,0.707,0.00733,0.419,-5.611,1,0.207,139.163,0.439,2,4,"0"
"283",0.0837,0.804,238587,0.886,0,0.266,-2.512,1,0.04,144.946,0.789,1,4,"0"
"284",0.819,0.64,227222,0.196,3.63e-05,0.0978,-11.478,1,0.0267,143.919,0.301,4,4,"0"
"285",0.0519,0.592,212520,0.619,0,0.103,-5.205,1,0.0279,117.021,0.517,2,4,"0"
"286",0.302,0.342,262053,0.338,1.07e-06,0.114,-8.414,1,0.029,151.37,0.172,7,4,"0"
"287",0.00986,0.658,323747,0.592,4.21e-06,0.377,-5.203,0,0.0318,114.058,0.323,11,4,"0"
"288",0.0417,0.854,260453,0.645,0.000115,0.103,-8.021,0,0.141,142.053,0.569,6,4,"0"
"289",0.083,0.428,196000,0.78,0,0.115,-3.472,1,0.0373,147.986,0.431,0,4,"0"
"290",0.477,0.712,218228,0.763,0.00118,0.114,-6.254,1,0.0867,142.031,0.503,7,4,"0"
"291",0.318,0.525,220133,0.874,2.45e-06,0.232,-3.349,1,0.0322,83.969,0.694,0,4,"0"
"292",0.0879,0.565,236773,0.73,0,0.0652,-4.54,1,0.031,82.058,0.408,1,4,"0"
"293",0.0269,0.614,196506,0.823,0,0.0783,-3.48,1,0.062,139.949,0.539,1,4,"0"
"294",0.309,0.421,285120,0.407,0.000961,0.11,-7.445,1,0.0267,139.028,0.161,10,3,"0"
"295",0.042,0.432,191907,0.738,0,0.119,-3.91,1,0.0309,153.712,0.503,2,4,"0"
"296",0.129,0.456,252653,0.342,0,0.124,-8.162,0,0.0283,84.087,0.224,11,4,"0"
"297",0.151,0.385,305093,0.482,0,0.101,-6.757,1,0.0311,78.495,0.322,0,3,"0"
"298",0.00265,0.508,222013,0.93,2.64e-06,0.406,-4.518,1,0.0372,96.993,0.607,0,4,"0"
"299",0.23,0.835,177733,0.756,0,0.0801,-3.789,1,0.382,173,0.87,7,4,"0"
"300",0.0465,0.43,356627,0.767,0.000112,0.142,-8.561,1,0.042,120.353,0.409,6,4,"0"
"301",0.0722,0.807,205360,0.597,0,0.119,-4.813,0,0.0489,75,0.181,10,4,"0"
"302",0.205,0.87,251989,0.464,0,0.0902,-8.337,1,0.178,112.974,0.457,4,4,"0"
"303",0.431,0.484,204280,0.731,0,0.151,-6.694,1,0.0379,101.654,0.51,1,4,"0"
"304",0.0886,0.663,207347,0.53,0,0.154,-9.763,1,0.0301,109.003,0.269,1,4,"0"
"305",0.159,0.939,145787,0.659,0,0.276,-6.124,1,0.249,111.999,0.681,7,4,"0"
"306",0.0297,0.584,204387,0.813,0.000197,0.272,-7.221,1,0.0582,95.081,0.774,6,4,"0"
"307",0.791,0.618,404480,0.239,0,0.1,-8.371,0,0.0274,96.846,0.327,8,3,"0"
"308",0.0469,0.696,211909,0.801,0,0.502,-5.641,0,0.0952,93.003,0.536,5,4,"0"
"309",0.392,0.47,225973,0.623,0.000453,0.0992,-5.655,1,0.0302,77.861,0.298,0,4,"0"
"310",0.00133,0.291,289907,0.79,5.61e-06,0.0811,-5.683,0,0.0363,155.667,0.513,11,3,"0"
"311",0.0691,0.683,307906,0.684,0,0.124,-4.522,0,0.0643,140.373,0.905,11,4,"0"
"312",0.0326,0.657,217413,0.674,1.88e-05,0.0947,-5.273,1,0.0319,106.005,0.336,1,4,"0"
"313",0.139,0.845,256027,0.576,0,0.0764,-5.15,0,0.153,127.641,0.461,11,4,"0"
"314",0.0219,0.76,189399,0.886,7.43e-06,0.623,-5.356,0,0.0258,123.002,0.78,9,4,"0"
"315",0.00782,0.604,187147,0.826,0.15,0.154,-4.804,1,0.0434,167.985,0.241,0,4,"0"
"316",0.000433,0.289,271280,0.583,0.225,0.103,-6.596,0,0.0328,117.007,0.28,9,3,"0"
"317",0.0372,0.822,284387,0.734,0,0.325,-5.48,1,0.0738,97.998,0.425,1,4,"0"
"318",0.0128,0.747,213507,0.705,0,0.126,-5.137,0,0.126,136.024,0.56,9,4,"0"
"319",0.12,0.658,204893,0.913,0,0.0506,-5.029,1,0.0511,87.967,0.864,1,4,"0"
"320",0.00293,0.651,232773,0.741,1.2e-05,0.217,-5.067,0,0.0408,168.02,0.386,4,4,"0"
"321",0.00139,0.613,189387,0.874,1.82e-06,0.656,-3.594,1,0.0697,108.038,0.543,2,4,"0"
"322",0.291,0.697,223440,0.769,1.05e-06,0.105,-5.441,1,0.218,83.898,0.586,0,4,"0"
"323",0.354,0.743,252865,0.377,0,0.187,-12.409,0,0.0376,112.366,0.556,8,3,"0"
"324",0.859,0.672,226600,0.52,0,0.115,-7.747,1,0.0353,120.001,0.37,8,4,"0"
"325",0.0192,0.766,296520,0.739,0.0794,0.229,-10.364,1,0.0805,118.005,0.185,1,4,"0"
"326",0.399,0.554,192707,0.651,0.000418,0.208,-8.193,1,0.0419,107.912,0.581,1,4,"0"
"327",0.594,0.664,196280,0.491,0,0.11,-6.544,1,0.042,127.97,0.24,9,4,"0"
"328",0.564,0.801,293040,0.543,0,0.116,-9.236,1,0.091,133.982,0.534,5,4,"0"
"329",0.623,0.752,233280,0.543,0.0706,0.107,-9.483,1,0.0398,126.001,0.282,1,4,"0"
"330",3.1e-05,0.462,214853,0.892,0.0131,0.07,-4.841,1,0.0361,155.009,0.388,1,4,"0"
"331",0.103,0.45,227987,0.795,0,0.166,-4.249,1,0.0355,151.884,0.364,10,4,"0"
"332",0.247,0.828,280160,0.487,1.86e-05,0.136,-6.142,0,0.0343,85.027,0.761,6,4,"0"
"333",0.396,0.507,195480,0.805,1.16e-06,0.106,-4.611,0,0.0867,167.983,0.513,9,4,"0"
"334",0.0331,0.536,225067,0.825,0,0.104,-6.356,1,0.0661,109.015,0.662,9,3,"0"
"335",0.013,0.888,200080,0.483,4.85e-06,0.0926,-7.797,1,0.154,125.008,0.226,6,4,"0"
"336",0.00744,0.56,328827,0.858,0,0.429,-4.09,0,0.326,176.117,0.262,10,4,"0"
"337",0.115,0.647,228907,0.586,1.69e-06,0.121,-6.883,1,0.0313,87.994,0.165,0,4,"0"
"338",0.0396,0.715,207160,0.723,8.57e-05,0.084,-5.993,0,0.0569,114.985,0.479,6,4,"0"
"339",0.0692,0.912,150674,0.235,0.000244,0.0612,-16.579,1,0.464,146.081,0.3,1,4,"0"
"340",0.36,0.55,287360,0.797,3.5e-05,0.224,-6.762,1,0.278,114.048,0.551,7,4,"0"
"341",0.0728,0.596,234547,0.85,0,0.26,-5.402,1,0.0452,119.985,0.386,9,4,"0"
"342",0.114,0.704,300973,0.487,2.65e-06,0.229,-5.536,0,0.113,107.926,0.382,5,4,"0"
"343",0.123,0.54,271773,0.732,0,0.127,-5.247,1,0.456,82.647,0.582,1,4,"0"
"344",0.329,0.255,218507,0.085,6.83e-05,0.201,-17.969,0,0.0359,94.26,0.109,9,4,"0"
"345",0.0539,0.554,153657,0.613,0.000354,0.208,-8.071,1,0.127,95.134,0.247,0,4,"0"
"346",0.187,0.881,266067,0.622,0,0.103,-4.149,1,0.215,91.989,0.633,1,4,"0"
"347",0.00527,0.465,207507,0.558,0.00135,0.206,-6.753,1,0.0405,183.96,0.493,7,4,"0"
"348",0.952,0.537,218787,0.257,3.89e-05,0.0899,-10.447,1,0.0344,127.981,0.169,9,4,"0"
"349",0.00559,0.637,230467,0.891,0.000144,0.0656,-5.809,1,0.0785,121.946,0.607,5,4,"0"
"350",0.103,0.477,184707,0.952,2.38e-06,0.441,-3.715,1,0.0402,170.099,0.867,4,4,"0"
"351",0.254,0.511,262133,0.687,2.49e-06,0.108,-4.328,1,0.0326,139.995,0.172,1,4,"0"
"352",0.0538,0.584,262280,0.672,0.0481,0.0885,-8.309,1,0.0294,144,0.556,1,4,"0"
"353",0.111,0.583,278747,0.655,3.57e-06,0.113,-5.407,1,0.0315,119.759,0.201,0,4,"0"
"354",0.181,0.585,249213,0.612,1.03e-05,0.293,-8.341,1,0.0806,77.487,0.188,1,4,"0"
"355",0.0057,0.671,230907,0.777,0.0011,0.0783,-4.322,1,0.046,99.98,0.289,2,4,"0"
"356",0.0071,0.56,217573,0.81,7.93e-06,0.241,-8.029,0,0.0872,170.044,0.247,0,4,"0"
"357",0.0936,0.837,215508,0.662,0.00057,0.113,-5.104,1,0.0486,100.054,0.679,1,4,"0"
"358",0.0327,0.551,222173,0.604,0,0.0836,-7.448,1,0.0434,76.514,0.18,2,4,"0"
"359",0.0563,0.531,203347,0.811,0,0.272,-2.556,1,0.0426,82.14,0.484,4,4,"0"
"360",0.221,0.571,249040,0.614,0,0.137,-9.834,0,0.0461,133.984,0.0853,7,4,"0"
"361",0.047,0.643,163870,0.783,0,0.083,-6.458,1,0.0856,154.084,0.579,10,4,"0"
"362",0.708,0.574,267107,0.465,5.88e-05,0.0898,-8.953,1,0.0374,85.026,0.328,2,4,"0"
"363",0.00366,0.817,210800,0.415,0,0.162,-6.286,1,0.0605,100.026,0.325,1,4,"0"
"364",0.0225,0.786,157533,0.648,0,0.385,-6.626,1,0.282,140.069,0.0646,9,4,"0"
"365",0.121,0.754,229592,0.552,0,0.0938,-6.482,0,0.0623,89.992,0.389,4,4,"0"
"366",0.535,0.827,310933,0.477,0,0.136,-10.408,0,0.275,95.03,0.558,7,4,"0"
"367",0.215,0.77,321987,0.664,0.000118,0.105,-5.604,1,0.211,140.163,0.472,0,4,"0"
"368",0.828,0.592,144253,0.23,0,0.12,-13.603,1,0.0511,126.655,0.537,10,4,"0"
"369",0.208,0.563,236973,0.501,7.89e-05,0.104,-8.041,0,0.426,130.288,0.398,11,4,"0"
"370",0.0239,0.857,180667,0.639,0,0.121,-8.622,1,0.128,105.504,0.477,2,4,"0"
"371",0.0312,0.618,180520,0.727,0,0.196,-7.224,0,0.208,164.992,0.401,3,4,"0"
"372",0.0122,0.558,244453,0.815,0,0.0705,-5.352,1,0.067,157.954,0.638,2,4,"0"
"373",0.39,0.651,264600,0.498,0,0.143,-8.868,0,0.0318,109.906,0.423,0,4,"0"
"374",0.054,0.801,153231,0.458,0,0.0775,-6.199,0,0.105,129.943,0.0879,4,4,"0"
"375",0.097,0.735,238427,0.769,0,0.081,-5.545,0,0.0335,120.001,0.0802,4,4,"0"
"376",0.132,0.575,281320,0.515,0,0.102,-7.325,1,0.0324,107.945,0.0946,6,4,"0"
"377",0.227,0.798,167653,0.529,0,0.114,-9.288,1,0.482,78.967,0.368,8,4,"0"
"378",0.031,0.51,210013,0.747,0,0.233,-4.124,1,0.0651,125.951,0.347,5,4,"0"
"379",0.0243,0.451,238173,0.893,0,0.0813,-2.721,1,0.0627,139.763,0.0971,7,4,"0"
"380",0.136,0.458,235387,0.903,8.06e-06,0.146,-4.589,1,0.0493,167.847,0.69,7,4,"0"
"381",0.179,0.555,297773,0.428,0,0.148,-7.99,0,0.0327,119.915,0.107,9,4,"0"
"382",0.854,0.318,174000,0.334,0,0.188,-9.267,0,0.0487,78.508,0.541,7,4,"0"
"383",0.0369,0.74,149293,0.761,1.52e-05,0.33,-8.252,0,0.321,149.779,0.771,10,4,"0"
"384",0.0363,0.386,181573,0.587,3.71e-06,0.332,-4.454,1,0.0519,96.072,0.0565,10,4,"0"
"385",0.0175,0.886,207784,0.529,0,0.0997,-5.766,0,0.0383,99.023,0.262,5,4,"0"
"386",0.164,0.479,224280,0.433,0,0.0732,-6.878,0,0.0455,58.396,0.324,0,4,"0"
"387",0.0186,0.509,211512,0.482,0,0.238,-6.965,1,0.176,101.042,0.301,7,4,"0"
"388",0.44,0.535,187027,0.516,0,0.115,-6.243,1,0.031,81.902,0.59,11,4,"0"
"389",0.114,0.51,216253,0.905,3.01e-06,0.143,-2.913,1,0.0289,156.06,0.796,3,4,"0"
"390",0.00574,0.579,391376,0.508,0.000494,0.0575,-9.484,1,0.027,147.125,0.609,2,4,"0"
"391",0.241,0.639,234413,0.659,8.33e-06,0.484,-7.273,1,0.215,136.801,0.457,8,4,"0"
"392",0.0112,0.673,193846,0.921,0.84,0.952,-3.274,1,0.0531,103.965,0.279,1,4,"0"
"393",0.125,0.712,236480,0.562,0,0.136,-6.008,1,0.129,140,0.142,10,4,"0"
"394",0.101,0.766,201987,0.761,0,0.314,-3.71,0,0.118,120.069,0.421,10,4,"0"
"395",0.00544,0.499,250533,0.822,0.000197,0.272,-7.122,1,0.049,86.481,0.499,4,4,"0"
"396",0.0499,0.672,235947,0.605,0,0.357,-5.353,1,0.0378,134.015,0.297,7,3,"0"
"397",0.00545,0.645,198853,0.669,0.00138,0.0997,-7.946,0,0.0638,100.052,0.568,0,4,"0"
"398",0.365,0.53,234840,0.753,4.19e-05,0.269,-5.551,1,0.0346,123.979,0.38,0,4,"0"
"399",0.00433,0.536,228133,0.768,0,0.114,-5.948,0,0.0347,77.217,0.545,10,4,"0"
"400",0.103,0.622,236413,0.545,2.16e-05,0.0637,-6.689,0,0.0361,135.868,0.213,9,4,"0"
"401",0.0405,0.813,221972,0.58,8.45e-06,0.349,-6.724,1,0.0746,100.045,0.443,11,4,"0"
"402",0.195,0.525,293120,0.681,0,0.141,-4.158,0,0.0683,151.875,0.437,6,3,"0"
"403",0.0284,0.508,225920,0.703,0.00243,0.282,-8.336,0,0.257,86.604,0.298,3,4,"0"
"404",0.41,0.887,313684,0.584,0.000314,0.101,-8.798,1,0.0381,114.016,0.677,11,4,"0"
"405",0.00535,0.584,195973,0.866,2.92e-05,0.0858,-5.511,1,0.0419,118.005,0.499,10,4,"0"
"406",0.0729,0.41,216840,0.637,3.77e-05,0.732,-6.673,1,0.0327,77.398,0.238,9,4,"0"
"407",0.000719,0.506,179840,0.932,0.0594,0.174,-6.11,0,0.11,99.929,0.549,5,4,"0"
"408",0.0189,0.666,221402,0.78,1.01e-06,0.0635,-5.847,1,0.048,154.056,0.923,2,4,"0"
"409",0.555,0.635,217419,0.691,0,0.097,-4.862,1,0.258,82.142,0.638,0,4,"0"
"410",0.0144,0.718,269693,0.67,0,0.0851,-5.236,1,0.227,88.764,0.517,1,4,"0"
"411",0.0269,0.704,196853,0.604,0,0.0835,-4.865,1,0.0308,115.48,0.478,1,4,"0"
"412",0.857,0.407,229400,0.147,2.89e-06,0.0913,-8.822,1,0.0355,141.284,0.0765,2,3,"0"
"413",0.0119,0.632,278627,0.727,7.64e-05,0.0678,-11.209,0,0.0438,124.919,0.499,11,4,"0"
"414",0.254,0.527,269947,0.662,0,0.113,-5.75,1,0.318,171.439,0.121,11,4,"0"
"415",0.104,0.584,232507,0.608,0.000249,0.113,-8.438,1,0.0352,94.976,0.0633,1,4,"0"
"416",0.0545,0.506,204093,0.628,0,0.301,-7.316,1,0.173,191.708,0.556,7,4,"0"
"417",0.302,0.497,203373,0.312,0,0.0968,-9.088,0,0.0269,105.036,0.177,11,4,"0"
"418",0.0296,0.667,175093,0.954,0,0.331,-3.462,1,0.0817,114,0.807,2,4,"0"
"419",0.0305,0.676,203908,0.926,0.000658,0.0771,-2.244,0,0.0425,124.019,0.818,0,4,"0"
"420",0.0283,0.656,197253,0.615,0,0.234,-6.252,1,0.0539,139.91,0.366,5,4,"0"
"421",0.0111,0.596,206567,0.815,0,0.174,-5.668,0,0.0755,165.015,0.459,6,4,"0"
"422",0.4,0.63,225053,0.53,0,0.177,-7.259,1,0.0434,108.038,0.417,0,3,"0"
"423",0.00199,0.54,178927,0.813,2e-04,0.131,-4.043,0,0.031,116.457,0.573,2,4,"0"
"424",0.0515,0.414,197213,0.826,0.000173,0.254,-3.566,1,0.0372,166.055,0.76,5,4,"0"
"425",0.0868,0.839,189050,0.902,0.00257,0.272,-3.612,0,0.0536,114.953,0.639,1,4,"0"
"426",0.0487,0.81,270120,0.721,0,0.0886,-4.964,0,0.265,101.997,0.552,9,4,"0"
"427",0.27,0.67,254147,0.348,0,0.104,-12.229,1,0.138,113.306,0.804,0,5,"0"
"428",0.0049,0.539,221387,0.848,0,0.272,-5.081,0,0.0521,124.045,0.387,11,4,"0"
"429",0.112,0.495,267933,0.589,0,0.0688,-4.747,1,0.0274,82.002,0.401,0,4,"0"
"430",0.273,0.587,217839,0.912,0,0.36,-3.735,1,0.0826,160.035,0.874,8,4,"0"
"431",0.331,0.65,216493,0.459,0,0.115,-7.101,0,0.0421,144.013,0.159,0,4,"0"
"432",0.0894,0.69,235012,0.937,0.000104,0.0532,-5.393,1,0.0642,122.951,0.794,10,4,"0"
"433",0.0372,0.719,237627,0.671,8.21e-06,0.12,-6.279,1,0.0336,130.027,0.786,8,4,"0"
"434",0.0649,0.709,244133,0.638,0,0.0969,-4.3,1,0.0405,141.994,0.468,1,4,"0"
"435",0.868,0.548,186027,0.206,0,0.119,-11.58,1,0.0252,79.34,0.287,7,4,"0"
"436",0.00412,0.925,231067,0.519,0,0.0971,-6.055,1,0.104,120.08,0.247,8,4,"0"
"437",0.953,0.399,170964,0.181,0,0.317,-9.409,1,0.0416,145.512,0.318,5,4,"0"
"438",0.67,0.529,448093,0.445,0.032,0.106,-7.156,1,0.0275,124.166,0.179,5,4,"0"
"439",0.932,0.612,213827,0.28,0,0.088,-8.648,1,0.0434,72.795,0.387,0,4,"0"
"440",0.134,0.342,286653,0.2,0.000153,0.341,-13.569,1,0.0324,133.113,0.0743,4,4,"0"
"441",0.763,0.707,275227,0.709,0,0.274,-3.979,0,0.34,89.094,0.501,11,4,"0"
"442",0.305,0.681,219160,0.795,9.41e-06,0.109,-6.652,1,0.049,135.939,0.64,6,4,"0"
"443",0.042,0.687,195418,0.625,0,0.151,-6.942,0,0.0284,104.027,0.866,1,4,"0"
"444",0.0964,0.592,178840,0.959,0,0.78,-2.531,1,0.0563,163.913,0.853,9,4,"0"
"445",0.107,0.584,198227,0.771,0,0.0844,-5.322,1,0.0514,184.114,0.686,7,4,"0"
"446",0.0777,0.573,223347,0.543,0,0.199,-5.357,0,0.0398,143.916,0.308,8,4,"0"
"447",0.106,0.616,190185,0.432,0,0.132,-9.546,1,0.133,84.778,0.302,7,4,"0"
"448",0.318,0.656,300387,0.855,0,0.257,-4.282,1,0.212,140.057,0.507,6,4,"0"
"449",0.0233,0.756,273279,0.598,0,0.0914,-6.285,0,0.0637,95.498,0.731,11,4,"0"
"450",0.877,0.713,176533,0.258,0.00606,0.0967,-14.59,1,0.0384,98.805,0.56,9,4,"0"
"451",0.0159,0.799,238800,0.63,0,0.453,-9.279,1,0.0748,103.647,0.772,0,4,"0"
"452",0.0118,0.688,202533,0.551,0.226,0.102,-5.49,0,0.0315,99.964,0.274,10,4,"0"
"453",0.0338,0.599,259080,0.756,2.06e-05,0.174,-4.457,1,0.0363,107.995,0.282,8,4,"0"
"454",0.165,0.855,226800,0.664,3.97e-05,0.0937,-7.11,0,0.0607,98.015,0.626,9,4,"0"
"455",0.00651,0.646,240373,0.582,0,0.0526,-12.565,1,0.029,115.399,0.336,0,4,"0"
"456",0.223,0.67,182400,0.737,0,0.325,-6.794,1,0.0434,92.983,0.754,9,4,"0"
"457",0.901,0.355,253747,0.253,0,0.106,-9.7,0,0.0266,73.136,0.266,0,4,"0"
"458",0.116,0.685,201893,0.783,0,0.194,-4.152,1,0.0276,90.008,0.525,11,4,"0"
"459",0.279,0.834,222707,0.779,0,0.121,-1.075,0,0.224,130.002,0.391,4,4,"0"
"460",0.0734,0.678,214720,0.933,0,0.0863,-4.959,1,0.14,120.572,0.336,2,4,"0"
"461",0.126,0.783,186373,0.662,0,0.101,-6.124,1,0.0415,96.987,0.523,7,4,"0"
"462",0.0996,0.516,192160,0.953,0,0.349,-3.828,1,0.0624,171.971,0.852,9,4,"0"
"463",0.0283,0.572,237248,0.499,0,0.213,-5.237,1,0.0311,101.593,0.108,2,4,"0"
"464",0.22,0.681,248360,0.582,0,0.119,-7.76,0,0.0313,124.038,0.221,6,4,"0"
"465",0.0014,0.565,229040,0.862,0,0.105,-3.715,1,0.0326,122.994,0.647,4,4,"0"
"466",0.00348,0.858,210557,0.665,0,0.094,-2.907,1,0.101,146.031,0.237,2,4,"0"
"467",0.0136,0.921,160383,0.525,0,0.313,-8.186,1,0.413,130.747,0.794,11,4,"0"
"468",0.00219,0.491,245467,0.885,0,0.0741,-4.121,1,0.0395,166.992,0.641,3,4,"0"
"469",0.21,0.767,211859,0.671,1.12e-05,0.129,-6.416,0,0.142,128.072,0.474,9,4,"0"
"470",0.00229,0.524,196053,0.831,0,0.171,-4.174,1,0.036,115.067,0.299,2,4,"0"
"471",0.0183,0.674,265600,0.779,7.35e-06,0.474,-5.779,1,0.0509,109.933,0.732,0,4,"0"
"472",0.0826,0.78,201600,0.45,0,0.0809,-9.539,1,0.0465,95.486,0.178,1,4,"0"
"473",0.0358,0.79,212600,0.626,2.23e-06,0.309,-4.733,1,0.031,117.015,0.664,7,4,"0"
"474",0.113,0.588,202827,0.716,4.14e-06,0.0537,-6.247,1,0.053,195.936,0.61,0,4,"0"
"475",0.0476,0.733,182960,0.589,5.85e-06,0.0366,-7.37,1,0.1,170.097,0.867,7,4,"0"
"476",0.103,0.45,227987,0.795,0,0.166,-4.249,1,0.0355,151.884,0.364,10,4,"0"
"477",0.0242,0.555,201679,0.861,0,0.114,-3.884,1,0.0374,98,0.775,7,4,"0"
"478",0.00107,0.557,235800,0.828,1.48e-05,0.34,-6.848,1,0.0388,92.002,0.307,7,4,"0"
"479",0.0861,0.845,251987,0.721,0.00859,0.082,-4.188,0,0.0464,122.958,0.188,7,4,"0"
"480",0.726,0.863,202320,0.484,0,0.14,-6.611,1,0.288,95.034,0.211,9,4,"0"
"481",0.182,0.874,216248,0.706,0,0.334,-5.132,1,0.207,89.968,0.895,1,4,"0"
"482",0.0125,0.843,146064,0.286,1.69e-06,0.0681,-10.575,1,0.352,120.06,0.265,1,4,"0"
"483",0.073,0.71,273353,0.497,0,0.136,-8.027,0,0.138,106.071,0.412,1,4,"0"
"484",0.0161,0.513,190587,0.803,0,0.667,-4.45,1,0.0777,156.038,0.746,0,4,"0"
"485",0.0317,0.699,206167,0.529,3.59e-05,0.285,-7.548,1,0.0487,119.987,0.121,2,4,"0"
"486",0.013,0.573,225867,0.438,0.0867,0.117,-9.306,1,0.0449,165.997,0.133,8,4,"0"
"487",0.0529,0.644,278067,0.581,0,0.0611,-7.688,0,0.0505,133.965,0.586,8,3,"0"
"488",0.0317,0.95,134667,0.707,0,0.092,-5.826,1,0.166,129.993,0.877,7,4,"0"
"489",0.571,0.454,177347,0.344,3.97e-06,0.0827,-9.332,1,0.0287,126.334,0.175,7,4,"0"
"490",0.00621,0.813,171413,0.872,0,0.0498,-5.224,1,0.107,103.016,0.736,9,4,"0"
"491",0.0261,0.604,209086,0.692,0,0.0515,-5.267,0,0.333,159.952,0.592,11,4,"0"
"492",0.273,0.84,337640,0.483,0,0.111,-8.838,0,0.157,91.992,0.198,10,4,"0"
"493",0.0148,0.756,255484,0.507,0,0.0803,-8.156,0,0.037,124.006,0.09,7,4,"0"
"494",0.221,0.875,261133,0.531,0,0.0498,-6.046,1,0.0585,103.965,0.22,2,4,"0"
"495",0.0544,0.411,217160,0.903,0,0.104,-2.948,1,0.144,180.078,0.614,2,4,"0"
"496",0.0527,0.68,169587,0.888,2.82e-06,0.0575,-5.308,1,0.055,90.076,0.484,9,4,"0"
"497",0.0611,0.675,238800,0.394,0,0.214,-8.539,1,0.133,104.987,0.405,8,4,"0"
"498",0.0722,0.45,221080,0.87,0.000725,0.108,-4.184,1,0.0317,151.896,0.343,1,4,"0"
"499",0.0953,0.704,201600,0.732,0,0.127,-3.553,1,0.0752,120.995,0.791,7,4,"0"
"500",0.405,0.691,187826,0.492,0,0.0955,-10.815,0,0.196,92.019,0.54,4,4,"0"
"501",0.572,0.614,230867,0.677,1.92e-05,0.22,-8.673,1,0.0371,86.476,0.637,6,4,"0"
"502",0.00512,0.439,254467,0.754,7.45e-06,0.186,-5.566,1,0.0323,205.958,0.668,9,4,"0"
"503",0.0151,0.616,204467,0.83,7.44e-06,0.102,-4.757,1,0.034,115.01,0.732,0,4,"0"
"504",0.0143,0.855,226107,0.968,0.0025,0.0988,-3.278,1,0.157,103.005,0.798,1,4,"0"
"505",0.462,0.697,173631,0.877,0.00943,0.083,-4.465,1,0.0462,101.99,0.802,3,4,"0"
"506",0.0304,0.777,197813,0.482,0,0.573,-5.691,1,0.0366,95.077,0.196,10,4,"0"
"507",0.000295,0.562,207173,0.644,0.721,0.33,-10.283,1,0.0384,158.005,0.729,10,4,"0"
"508",0.165,0.714,224227,0.933,0,0.111,-3.714,1,0.0571,120.019,0.714,7,4,"0"
"509",0.00776,0.426,268000,0.615,8.16e-06,0.0456,-8.048,1,0.164,169.478,0.186,2,4,"0"
"510",0.115,0.951,214653,0.53,0.179,0.17,-6.594,0,0.178,109.979,0.699,5,4,"0"
"511",0.00413,0.653,202805,0.718,0,0.0537,-5.232,0,0.213,82.034,0.216,3,4,"0"
"512",0.0335,0.836,112941,0.409,1.78e-05,0.112,-10.184,1,0.311,136.043,0.567,1,4,"0"
"513",0.658,0.348,200013,0.408,0.00241,0.348,-7.353,1,0.0364,143.503,0.408,4,4,"0"
