"","acousticness","danceability","duration_ms","energy","instrumentalness","liveness","loudness","mode","speechiness","tempo","valence","key","time_signature","Class"
"256",0.275,0.609,209280,0.813,0,0.205,-5.599,1,0.0368,89.964,0.54,0,4,"0"
"257",0.00266,0.712,231625,0.922,1.9e-06,0.268,-3.902,0,0.0411,125.984,0.976,6,4,"0"
"258",0.571,0.26,342093,0.473,0.0139,0.243,-6.922,0,0.03,137.776,0.0826,2,3,"0"
"259",0.167,0.606,253880,0.585,0,0.0658,-6.47,1,0.0321,77.01,0.177,0,4,"0"
"260",0.00264,0.732,182707,0.75,0,0.109,-6.366,0,0.231,155.096,0.401,11,4,"0"
"261",0.25,0.491,248907,0.802,0,0.387,-7.106,1,0.0392,119.25,0.472,4,4,"0"
"262",0.0554,0.597,353663,0.526,0.789,0.0919,-13.508,1,0.0325,84.34,0.137,8,4,"0"
"263",0.743,0.606,239733,0.66,0,0.396,-5.788,1,0.258,83.746,0.317,9,4,"0"
"264",0.146,0.739,255987,0.96,3.68e-05,0.38,-2.293,1,0.0581,125.02,0.722,1,4,"0"
"265",0.0627,0.544,187400,0.86,0,0.25,-5.283,1,0.0487,87.988,0.796,6,4,"0"
"266",0.565,0.857,244973,0.517,0.000195,0.102,-6.972,1,0.0384,129.063,0.754,0,4,"0"
"267",0.947,0.41,173175,0.0485,0,0.108,-13.918,1,0.038,137.97,0.247,0,4,"0"
"268",0.527,0.613,252493,0.662,0.141,0.0778,-7.797,1,0.0294,104.023,0.516,1,4,"0"
"269",0.944,0.448,188377,0.255,2.7e-06,0.104,-8.729,1,0.0387,141.259,0.415,4,4,"0"
"270",0.421,0.876,240000,0.675,1.16e-06,0.0667,-3.28,0,0.146,135.959,0.606,3,4,"0"
"271",0.132,0.697,207133,0.813,0,0.129,-3.399,0,0.0679,137.976,0.811,11,4,"0"
"272",0.368,0.706,207164,0.597,2.19e-05,0.193,-7.076,1,0.0632,96.026,0.393,4,4,"0"
"273",0.16,0.686,343032,0.793,0,0.833,-3.659,1,0.141,146.688,0.464,11,4,"0"
"274",0.0325,0.639,224813,0.846,0,0.116,-6.184,0,0.0439,115.965,0.475,9,4,"0"
"275",0.107,0.548,218013,0.742,0,0.0928,-4.768,1,0.0291,143.947,0.3,1,4,"0"
"276",0.11,0.768,219692,0.282,0.0208,0.113,-10.348,0,0.0863,97.043,0.175,8,4,"0"
"277",0.57,0.629,250173,0.572,0,0.192,-7.733,0,0.0387,100.015,0.386,5,4,"0"
"278",0.263,0.677,179507,0.556,0,0.105,-6.544,1,0.0306,80.009,0.521,9,4,"0"
"279",0.362,0.538,198840,0.652,6.03e-06,0.083,-3.521,1,0.0308,75.028,0.515,8,4,"0"
"280",0.0719,0.558,180360,0.778,0,0.0905,-4.03,0,0.274,88.125,0.294,3,4,"0"
"281",0.0279,0.537,255093,0.777,6.12e-05,0.0838,-4.829,0,0.0473,124.943,0.427,7,4,"0"
"282",0.0875,0.63,233173,0.827,1.13e-06,0.0992,-4.215,0,0.121,125.941,0.751,6,4,"0"
"283",0.846,0.588,332960,0.149,9.65e-05,0.236,-16.728,0,0.0319,124.689,0.113,7,4,"0"
"284",0.168,0.535,270187,0.657,2.09e-06,0.906,-9.407,0,0.105,84.918,0.3,1,4,"0"
"285",0.000165,0.641,240307,0.667,3.22e-06,0.113,-6.252,1,0.0538,154.025,0.29,11,4,"0"
"286",0.0108,0.432,239773,0.872,1.14e-05,0.372,-4.911,1,0.0358,173.945,0.67,1,4,"0"
"287",0.0134,0.807,183750,0.916,1.22e-05,0.0787,-3.282,1,0.226,127.973,0.651,0,4,"0"
"288",0.00539,0.749,216013,0.857,0,0.192,-5.24,1,0.0435,111.906,0.354,3,4,"0"
"289",0.157,0.581,222613,0.767,0,0.278,-6.28,1,0.0406,152.011,0.832,10,4,"0"
"290",4.52e-05,0.415,168406,0.658,0.000735,0.176,-12.051,0,0.0696,163.015,0.45,4,4,"0"
"291",0.00349,0.772,227880,0.407,2.4e-05,0.0705,-7.442,0,0.0907,100.006,0.292,6,4,"0"
"292",0.03,0.495,212733,0.894,2.71e-06,0.406,-4.07,1,0.0689,141.036,0.665,5,4,"0"
"293",0.319,0.493,217407,0.67,0,0.102,-5.131,1,0.0298,151.989,0.451,6,3,"0"
"294",0.804,0.375,225080,0.423,0,0.0995,-6.028,1,0.0319,95.714,0.391,0,4,"0"
"295",0.124,0.902,160200,0.816,8.94e-06,0.18,-3.077,0,0.0312,96.01,0.894,0,4,"0"
"296",0.00186,0.754,196240,0.79,8.01e-05,0.662,-6.773,0,0.0845,127.982,0.551,11,4,"0"
"297",0.239,0.722,212006,0.697,0,0.062,-7.083,1,0.0404,120.132,0.487,10,4,"0"
"298",0.85,0.359,206507,0.121,0.00028,0.255,-15.512,1,0.0481,146.271,0.151,3,3,"0"
"299",0.0382,0.731,206800,0.71,9.92e-05,0.118,-4.285,1,0.0332,111.024,0.633,1,4,"0"
"300",0.0522,0.723,224133,0.669,0.192,0.109,-6.784,1,0.0348,125.051,0.35,0,4,"0"
"301",0.186,0.548,272394,0.532,0.000263,0.217,-7.596,1,0.0323,85.03,0.405,5,4,"0"
"302",0.0676,0.564,231693,0.76,0,0.144,-5.667,1,0.0277,134.015,0.528,6,4,"0"
"303",0.508,0.262,536000,0.361,0.00268,0.108,-10.191,1,0.0333,126.86,0.056,2,4,"0"
"304",0.00835,0.645,214507,0.713,0,0.113,-5.355,1,0.0393,74.989,0.566,6,4,"0"
"305",0.0265,0.86,253547,0.535,0,0.133,-8.557,0,0.152,96.486,0.523,6,4,"0"
"306",0.154,0.675,152812,0.723,0,0.0315,-6.467,0,0.155,103.066,0.798,1,4,"0"
"307",0.13,0.752,236093,0.509,0,0.141,-6.794,0,0.141,85.5,0.648,10,4,"0"
"308",0.0682,0.673,171120,0.76,0.000116,0.309,-5.126,1,0.0361,113.063,0.807,0,4,"0"
"309",0.00634,0.504,261347,0.848,1.41e-05,0.104,-4.388,1,0.0362,76.965,0.458,6,4,"0"
"310",0.111,0.583,278747,0.655,3.57e-06,0.113,-5.407,1,0.0315,119.759,0.201,0,4,"0"
"311",0.546,0.255,197813,0.43,1.87e-05,0.188,-12.564,1,0.0322,164.267,0.546,9,4,"0"
"312",0.574,0.802,225000,0.725,0,0.0821,-5.965,0,0.0676,128.04,0.598,0,4,"0"
"313",0.272,0.763,231893,0.53,0,0.16,-5.554,0,0.0577,97.033,0.469,5,4,"0"
"314",0.303,0.533,124733,0.627,0,0.18,-6.256,0,0.263,200.088,0.517,6,4,"0"
"315",0.177,0.558,212125,0.757,4.24e-06,0.111,-6.013,1,0.0704,127.905,0.288,5,4,"0"
"316",0.00252,0.842,215307,0.597,0,0.124,-6.336,1,0.0627,145.992,0.298,2,4,"0"
"317",0.0433,0.68,178467,0.947,1.18e-05,0.204,-3.703,1,0.0338,115.983,0.895,8,4,"0"
"318",0.00502,0.551,220573,0.836,2.1e-05,0.0425,-3.838,0,0.0524,185.063,0.758,10,4,"0"
"319",0.0158,0.552,189467,0.893,0,0.105,-4.593,1,0.0383,163.948,0.777,0,4,"0"
"320",0.245,0.42,295600,0.33,0.000679,0.0677,-13.925,1,0.0275,157.143,0.175,9,3,"0"
"321",0.812,0.571,202627,0.43,7.99e-05,0.164,-7.439,1,0.0319,77.961,0.285,8,4,"0"
"322",0.461,0.721,207133,0.753,0,0.132,-6.294,1,0.456,96.013,0.571,8,4,"0"
"323",0.109,0.556,184680,0.76,9.58e-06,0.127,-4.62,1,0.0247,99.975,0.544,0,4,"0"
"324",0.00407,0.497,239894,0.884,0.000326,0.0968,-4.717,0,0.0436,126.023,0.216,2,4,"0"
"325",0.0233,0.623,208040,0.677,0,0.0723,-5.215,1,0.0641,151.801,0.182,5,4,"0"
"326",0.452,0.825,259102,0.435,0.609,0.0953,-9.582,1,0.0568,119.038,0.243,1,4,"0"
"327",0.0778,0.729,289627,0.527,0,0.382,-6.338,1,0.0708,126.012,0.22,9,4,"0"
"328",0.00922,0.826,224013,0.665,0,0.0841,-8.349,1,0.376,120.095,0.473,1,4,"0"
"329",0.468,0.629,440467,0.364,0.0198,0.0941,-12.259,0,0.038,166.254,0.699,11,4,"0"
"330",0.00168,0.679,310667,0.831,0,0.381,-3.903,0,0.0861,102.977,0.604,5,4,"0"
"331",0.267,0.683,210738,0.383,0,0.239,-8.781,1,0.038,143.931,0.264,1,4,"0"
"332",0.0856,0.685,235547,0.944,0,0.0927,-2.793,1,0.145,124.987,0.757,5,4,"0"
"333",0.0207,0.434,195307,0.921,0.00209,0.116,-2.248,0,0.0688,171.945,0.426,10,4,"0"
"334",0.00338,0.55,228879,0.729,0,0.208,-4.8,1,0.0385,129.063,0.36,7,4,"0"
"335",0.0029,0.555,266960,0.682,0,0.0662,-5.711,1,0.0269,105.987,0.383,0,4,"0"
"336",0.061,0.795,186067,0.523,0,0.0914,-7.165,1,0.0423,133.024,0.855,1,4,"0"
"337",0.511,0.576,196747,0.849,3.89e-05,0.109,-3.057,1,0.0386,137.982,0.666,9,4,"0"
"338",0.0095,0.632,183093,0.805,0,0.197,-4.488,0,0.0303,115.489,0.275,11,4,"0"
"339",0.238,0.457,210091,0.627,0,0.116,-5.091,0,0.111,101.384,0.554,5,4,"0"
"340",0.011,0.698,163423,0.96,1.41e-06,0.435,-3.595,1,0.142,147.999,0.738,8,4,"0"
"341",0.0191,0.448,209453,0.629,0,0.195,-4.763,1,0.0342,155.71,0.404,6,4,"0"
"342",0.00125,0.649,230747,0.815,4.31e-05,0.671,-3.796,0,0.0415,126.03,0.765,3,4,"0"
"343",0.0233,0.824,299960,0.572,8.19e-06,0.208,-4.868,1,0.0652,153.977,0.667,11,4,"0"
"344",0.316,0.798,227307,0.821,8.6e-06,0.0948,-4.386,1,0.0683,97.492,0.583,9,4,"0"
"345",0.0495,0.612,240400,0.807,0.0177,0.101,-2.81,1,0.0336,124.053,0.398,10,4,"0"
"346",0.201,0.53,236987,0.717,0,0.0544,-6.073,1,0.0421,160.458,0.906,1,4,"0"
"347",0.000366,0.863,252520,0.605,3.71e-06,0.132,-5.231,1,0.0572,140.031,0.327,2,4,"0"
"348",0.153,0.772,270187,0.794,0,0.211,-6.372,1,0.164,109.942,0.395,9,4,"0"
"349",0.0271,0.702,191311,0.914,5.97e-05,0.259,-3.197,0,0.0507,121.994,0.623,6,4,"0"
"350",0.134,0.595,217347,0.746,0,0.0863,-3.115,1,0.0398,127.96,0.491,8,4,"0"
"351",0.0541,0.767,220319,0.782,0,0.338,-5.545,1,0.14,116.491,0.827,7,4,"0"
"352",0.016,0.657,281080,0.574,8.1e-05,0.172,-9.484,0,0.0407,119.992,0.211,1,4,"0"
"353",0.0729,0.768,204960,0.723,0,0.112,-6.384,1,0.0288,121.828,0.956,9,4,"0"
"354",0.271,0.621,224107,0.578,0,0.386,-7.16,1,0.0794,148.97,0.488,2,4,"0"
"355",0.103,0.279,496573,0.472,0.874,0.063,-16.42,1,0.0295,115.13,0.135,4,3,"0"
"356",0.144,0.631,227573,0.658,0,0.22,-5.313,1,0.0281,80.996,0.7,5,4,"0"
"357",0.00182,0.606,205746,0.763,0.000159,0.116,-6.197,0,0.0669,130.018,0.309,10,4,"0"
"358",0.225,0.6,245493,0.663,0,0.119,-5.802,1,0.0477,121.07,0.286,3,4,"0"
"359",0.171,0.635,278693,0.434,1.1e-06,0.106,-7.986,1,0.0298,139.976,0.171,6,4,"0"
"360",0.0141,0.602,234333,0.81,7.66e-06,0.324,-4.653,1,0.286,156.325,0.275,7,4,"0"
"361",0.442,0.632,199640,0.649,0,0.0988,-5.933,1,0.0267,98.03,0.614,5,4,"0"
"362",0.0553,0.482,350120,0.72,2.07e-06,0.461,-6.812,1,0.271,90.999,0.222,2,4,"0"
"363",0.951,0.498,193787,0.0969,0,0.105,-16.482,1,0.0435,144.077,0.39,11,4,"0"
"364",0.159,0.601,251227,0.682,0,0.0786,-4.548,1,0.0282,111.006,0.337,1,4,"0"
"365",0.425,0.702,206693,0.73,1.25e-06,0.148,-5.173,0,0.099,173.967,0.879,0,4,"0"
"366",0.0322,0.573,191747,0.934,0,0.118,-5.655,1,0.0516,103.005,0.511,2,4,"0"
"367",0.000569,0.624,189613,0.673,1.54e-06,0.104,-4.017,0,0.0268,121.986,0.458,4,4,"0"
"368",0.101,0.258,239000,0.437,1.27e-06,0.106,-6.593,0,0.039,180.043,0.0967,11,4,"0"
"369",0.113,0.588,205453,0.408,0,0.13,-8.662,1,0.0237,85.008,0.484,3,4,"0"
"370",0.108,0.927,210937,0.488,0,0.196,-9.433,0,0.42,133.987,0.605,9,4,"0"
"371",0.0867,0.471,215653,0.771,3.87e-06,0.168,-3.905,0,0.0372,155.912,0.272,5,4,"0"
"372",0.0352,0.518,218360,0.865,0,0.102,-4.238,1,0.0338,87.019,0.545,7,4,"0"
"373",0.0048,0.633,267920,0.584,1.24e-06,0.222,-6.681,0,0.257,124.069,0.354,8,4,"0"
"374",0.296,0.8,223881,0.466,0.00308,0.113,-8.912,1,0.0717,112.045,0.0778,0,4,"0"
"375",0.00159,0.465,203413,0.909,2.32e-05,0.215,-3.702,1,0.0825,179.938,0.593,9,4,"0"
"376",0.00437,0.692,191173,0.505,0,0.0666,-5.559,0,0.0433,129.802,0.155,1,4,"0"
"377",0.173,0.706,182307,0.751,0,0.168,-6.323,1,0.0708,91.031,0.195,9,4,"0"
"378",0.0272,0.846,208160,0.538,0,0.123,-8.059,1,0.0576,97.536,0.441,1,4,"0"
"379",0.00392,0.452,272417,0.894,0,0.124,-2.988,1,0.224,176.097,0.431,2,4,"0"
"380",0.0466,0.629,192653,0.899,0,0.0748,-3.841,1,0.0483,91.958,0.862,1,4,"0"
"381",0.00701,0.611,424147,0.678,8.43e-06,0.431,-6.723,0,0.243,137.864,0.493,3,4,"0"
"382",0.192,0.539,207120,0.89,2.36e-06,0.102,-4.422,1,0.0603,120.048,0.243,0,4,"0"
"383",0.0626,0.66,190187,0.754,0,0.1,-2.84,0,0.051,110.02,0.899,4,4,"0"
"384",0.939,0.0685,358840,0.138,0.885,0.104,-18.774,0,0.0397,72.298,0.0398,3,4,"0"
"385",0.371,0.603,165330,0.509,2.66e-05,0.0627,-6.824,1,0.0312,136.592,0.572,1,4,"0"
"386",0.00811,0.785,260560,0.572,0,0.111,-9.383,1,0.0859,140.032,0.477,11,4,"0"
"387",0.337,0.638,159347,0.53,0,0.179,-6.928,1,0.063,151.618,0.882,5,4,"0"
"388",0.0908,0.701,273904,0.781,1.75e-06,0.358,-8.493,1,0.134,86.006,0.459,5,4,"0"
"389",0.0121,0.673,208000,0.514,8.5e-05,0.385,-10.772,0,0.0465,100.035,0.312,0,4,"0"
"390",0.166,0.92,219833,0.472,0,0.068,-7.941,1,0.333,97.463,0.308,1,4,"0"
"391",0.014,0.716,133995,0.805,3.1e-06,0.291,-3.839,1,0.0856,142.886,0.719,4,4,"0"
"392",0.0781,0.503,210840,0.801,0,0.248,-4.735,1,0.0757,173.937,0.523,8,4,"0"
"393",0.445,0.717,244493,0.544,5.16e-06,0.0973,-6.598,1,0.0371,139.959,0.641,7,4,"0"
"394",0.0376,0.663,225507,0.889,0,0.784,-2.975,1,0.303,152.186,0.837,1,4,"0"
"395",0.134,0.359,229147,0.662,0,0.0907,-2.843,1,0.0466,152.096,0.288,1,4,"0"
"396",0.844,0.359,188933,0.15,1.15e-06,0.108,-15.745,1,0.041,139.208,0.204,1,4,"0"
"397",0.0319,0.658,233507,0.408,0,0.0906,-9.806,1,0.492,192.921,0.155,4,4,"0"
"398",0.652,0.676,124520,0.56,0,0.462,-6.281,1,0.0611,141.285,0.828,8,4,"0"
"399",0.576,0.54,289160,0.401,0,0.164,-10.499,1,0.0364,152.974,0.24,0,3,"0"
"400",0.652,0.676,124520,0.56,0,0.462,-6.281,1,0.0611,141.285,0.828,8,4,"0"
"401",0.559,0.618,157891,0.59,3.42e-05,0.208,-7.751,0,0.359,127.275,0.285,11,4,"0"
"402",0.631,0.443,243027,0.403,0,0.111,-8.339,1,0.0322,143.462,0.41,0,4,"0"
"403",0.0013,0.509,229640,0.812,1.99e-05,0.214,-5.438,1,0.0537,159.876,0.689,8,4,"0"
"404",0.0847,0.751,231827,0.684,0,0.0737,-5.448,1,0.0679,95.979,0.597,5,4,"1"
"405",0.634,0.566,241693,0.664,0,0.116,-5.303,0,0.0464,128.945,0.437,4,4,"1"
"406",0.00801,0.856,269667,0.609,8.15e-05,0.0344,-7.223,1,0.0824,114.988,0.928,0,4,"1"
"407",0.474,0.781,281560,0.445,0,0.184,-6.061,1,0.0295,78.998,0.591,2,4,"1"
"408",0.0506,0.775,182667,0.825,1.03e-06,0.111,-5.402,1,0.0464,139.091,0.95,7,4,"1"
"409",0.554,0.453,239317,0.496,2.65e-05,0.0772,-5.785,1,0.0453,80.994,0.501,5,4,"1"
"410",0.00937,0.472,236133,0.714,0,0.0764,-4.389,0,0.0334,98.992,0.24,1,4,"1"
"411",0.873,0.435,287693,0.155,0,0.107,-8.948,1,0.046,128.532,0.0935,1,3,"1"
"412",0.207,0.683,190428,0.53,0,0.394,-4.918,0,0.142,75.016,0.645,5,4,"1"
"413",0.0476,0.811,188754,0.879,1.91e-06,0.109,-3.724,1,0.0514,134.064,0.962,9,4,"1"
"414",0.0577,0.653,219200,0.799,0,0.221,-5.359,1,0.163,160.017,0.945,7,4,"1"
"415",0.0545,0.616,227360,0.778,0,0.142,-4.927,0,0.0387,83.065,0.655,7,4,"1"
"416",0.0664,0.73,209160,0.669,3.63e-05,0.0822,-3.494,1,0.0318,110.04,0.383,5,4,"1"
"417",0.103,0.622,236413,0.545,2.16e-05,0.0637,-6.689,0,0.0361,135.868,0.213,9,4,"1"
"418",0.283,0.703,199320,0.747,0,0.396,-4.446,0,0.0895,149.974,0.7,0,4,"1"
"419",0.0361,0.969,198095,0.491,0,0.118,-9.859,1,0.233,126.048,0.768,2,4,"1"
"420",0.568,0.479,172724,0.419,0.000217,0.11,-6.517,1,0.0389,85.014,0.186,0,4,"1"
"421",0.421,0.851,266840,0.525,0,0.111,-5.221,0,0.0874,97.988,0.405,2,4,"1"
"422",0.181,0.741,209423,0.726,0.000189,0.111,-3.77,0,0.143,163.991,0.527,3,4,"1"
"423",0.0197,0.399,216120,0.787,6.07e-05,0.0685,-2.88,1,0.0499,117.089,0.572,1,5,"1"
"424",0.162,0.799,227833,0.586,2.03e-06,0.193,-6.735,1,0.0377,120.97,0.549,11,4,"1"
"425",0.0723,0.965,260240,0.609,8.11e-06,0.268,-6.229,1,0.196,129.992,0.628,9,4,"1"
"426",0.0435,0.743,224773,0.807,0,0.309,-3.78,1,0.0364,144.062,0.899,1,4,"1"
"427",0.0064,0.687,214840,0.702,4.35e-05,0.204,-5.324,0,0.0455,129.956,0.284,7,4,"1"
"428",0.102,0.911,199938,0.707,0,0.049,-4.136,1,0.0696,94.964,0.375,8,4,"1"
"429",0.922,0.422,269560,0.264,0,0.132,-7.064,1,0.0322,119.93,0.331,8,4,"1"
"430",0.154,0.659,169866,0.911,0.000304,0.191,-2.28,1,0.0786,91.999,0.576,4,4,"1"
"431",0.593,0.725,184080,0.437,0,0.0842,-9.602,1,0.0575,83.985,0.759,6,4,"1"
"432",0.162,0.725,247520,0.68,2.13e-06,0.158,-5.465,1,0.0306,119.939,0.76,8,4,"1"
"433",0.0183,0.745,189959,0.714,0,0.0636,-5.501,0,0.0302,120.025,0.853,1,4,"1"
"434",0.0236,0.92,293827,0.654,0.0158,0.0359,-3.051,0,0.0401,117.046,0.847,11,4,"1"
"435",0.0151,0.502,255632,0.732,0.000119,0.0897,-5.45,1,0.168,122.025,0.536,1,4,"1"
"436",0.00713,0.551,268467,0.636,0.00203,0.217,-7.125,1,0.0281,124.996,0.153,6,4,"1"
"437",0.156,0.652,304607,0.795,0,0.123,-5.192,0,0.174,135.018,0.788,11,4,"1"
"438",0.00403,0.646,215672,0.587,0,0.145,-6.139,1,0.0528,131.932,0.341,6,4,"1"
"439",0.0649,0.663,257840,0.714,0,0.116,-4.944,0,0.038,121.99,0.468,1,4,"1"
"440",0.0228,0.845,264947,0.506,1.03e-06,0.0879,-5.971,1,0.0409,99.051,0.647,1,4,"1"
"441",0.0802,0.697,193296,0.621,0,0.162,-6.886,0,0.25,81.946,0.721,9,4,"1"
"442",0.0731,0.594,240127,0.635,0,0.124,-6.019,0,0.0788,147.203,0.604,8,4,"1"
"443",0.132,0.775,246027,0.719,1.79e-06,0.0662,-6.212,0,0.0435,117.513,0.712,7,4,"1"
"444",0.00107,0.818,213733,0.799,0.128,0.057,-4.1,0,0.156,100.014,0.0815,1,4,"1"
"445",0.078,0.681,214148,0.715,0,0.275,-6.318,1,0.0388,127.429,0.593,9,4,"1"
"446",0.154,0.61,296520,0.893,4.41e-05,0.021,-3.681,1,0.0921,104.031,0.673,9,4,"1"
"447",0.555,0.635,217419,0.691,0,0.097,-4.862,1,0.258,82.142,0.638,0,4,"1"
"448",0.271,0.594,266294,0.729,0,0.383,-5.774,1,0.0626,86.032,0.459,2,4,"1"
"449",0.804,0.568,260533,0.293,1.26e-05,0.107,-10.253,1,0.0313,147.175,0.247,1,4,"1"
"450",0.0295,0.581,204160,0.963,0,0.139,-4.087,1,0.0981,129.992,0.788,11,4,"1"
"451",0.0834,0.667,227160,0.801,0.00557,0.513,-4.886,0,0.369,81.673,0.558,11,4,"1"
"452",0.23,0.499,175200,0.73,0.00018,0.378,-2.831,1,0.0367,90.058,0.381,3,4,"1"
"453",0.396,0.312,273682,0.73,0.00201,0.942,-7.433,1,0.126,140.099,0.267,11,4,"1"
"454",0.225,0.6,245493,0.663,0,0.119,-5.802,1,0.0477,121.07,0.286,3,4,"1"
"455",0.0236,0.92,293827,0.654,0.0158,0.0359,-3.051,0,0.0401,117.046,0.847,11,4,"1"
"456",0.365,0.479,252733,0.545,0,0.0963,-7.346,1,0.0688,74.897,0.244,7,4,"1"
"457",0.0514,0.786,250189,0.857,0,0.112,-3.765,1,0.0734,110.038,0.581,9,4,"1"
"458",0.0417,0.801,163253,0.795,0.000113,0.0717,-5.115,0,0.0504,79.028,0.754,1,4,"1"
"459",0.857,0.407,229400,0.147,2.89e-06,0.0913,-8.822,1,0.0355,141.284,0.0765,2,3,"1"
"460",0.00969,0.589,323480,0.621,0.00104,0.181,-6.902,0,0.0468,140.03,0.401,5,4,"1"
"461",0.126,0.478,186813,0.799,0.000106,0.76,-3.614,1,0.0638,136.268,0.176,9,4,"1"
"462",0.00569,0.671,223546,0.766,6.85e-06,0.549,-4.81,0,0.0323,89.968,0.371,7,4,"1"
"463",0.407,0.53,221360,0.422,0,0.107,-6.262,1,0.0342,119.964,0.349,5,4,"1"
"464",0.966,0.386,161413,0.151,0.000897,0.119,-16.492,1,0.0388,143.456,0.0825,7,4,"1"
"465",0.00373,0.862,263827,0.608,6.14e-06,0.0856,-4.762,1,0.0402,120.002,0.836,7,4,"1"
"466",0.398,0.708,363521,0.843,0,0.793,-2.678,1,0.305,148.164,0.633,7,4,"1"
"467",0.000194,0.656,192790,0.821,0.00232,0.101,-4.838,1,0.0325,117.948,0.791,0,5,"1"
"468",0.0253,0.674,212333,0.788,2.04e-06,0.13,-4.281,0,0.0537,139.908,0.7,7,4,"1"
"469",0.263,0.735,238989,0.484,0,0.364,-5.322,0,0.0513,145.069,0.0616,2,4,"1"
"470",0.0228,0.713,238746,0.876,0,0.247,-4.049,1,0.345,95.227,0.676,2,4,"1"
"471",0.0308,0.523,205733,0.762,0,0.0675,-8.669,1,0.0346,128.064,0.881,4,4,"1"
"472",0.0227,0.652,200107,0.877,0,0.0789,-2.986,1,0.0465,118.491,0.486,1,4,"1"
"473",0.0228,0.845,264947,0.506,1.03e-06,0.0879,-5.971,1,0.0409,99.051,0.647,1,4,"1"
"474",0.00373,0.862,263827,0.608,6.14e-06,0.0856,-4.762,1,0.0402,120.002,0.836,7,4,"1"
"475",0.873,0.435,287693,0.155,0,0.107,-8.948,1,0.046,128.532,0.0935,1,3,"1"
"476",0.154,0.61,296520,0.893,4.41e-05,0.021,-3.681,1,0.0921,104.031,0.673,9,4,"1"
"477",0.0506,0.775,182667,0.825,1.03e-06,0.111,-5.402,1,0.0464,139.091,0.95,7,4,"1"
"478",0.0228,0.845,264947,0.506,1.03e-06,0.0879,-5.971,1,0.0409,99.051,0.647,1,4,"1"
"479",0.0731,0.594,240127,0.635,0,0.124,-6.019,0,0.0788,147.203,0.604,8,4,"1"
"480",0.154,0.659,169866,0.911,0.000304,0.191,-2.28,1,0.0786,91.999,0.576,4,4,"1"
"481",0.00107,0.818,213733,0.799,0.128,0.057,-4.1,0,0.156,100.014,0.0815,1,4,"1"
"482",0.0228,0.713,238746,0.876,0,0.247,-4.049,1,0.345,95.227,0.676,2,4,"1"
"483",0.078,0.681,214148,0.715,0,0.275,-6.318,1,0.0388,127.429,0.593,9,4,"1"
"484",0.0228,0.845,264947,0.506,1.03e-06,0.0879,-5.971,1,0.0409,99.051,0.647,1,4,"1"
"485",0.156,0.652,304607,0.795,0,0.123,-5.192,0,0.174,135.018,0.788,11,4,"1"
"486",0.00107,0.818,213733,0.799,0.128,0.057,-4.1,0,0.156,100.014,0.0815,1,4,"1"
"487",0.207,0.683,190428,0.53,0,0.394,-4.918,0,0.142,75.016,0.645,5,4,"1"
"488",0.103,0.622,236413,0.545,2.16e-05,0.0637,-6.689,0,0.0361,135.868,0.213,9,4,"1"
"489",0.568,0.479,172724,0.419,0.000217,0.11,-6.517,1,0.0389,85.014,0.186,0,4,"1"
"490",0.0236,0.92,293827,0.654,0.0158,0.0359,-3.051,0,0.0401,117.046,0.847,11,4,"1"
"491",0.0649,0.663,257840,0.714,0,0.116,-4.944,0,0.038,121.99,0.468,1,4,"1"
"492",0.00107,0.818,213733,0.799,0.128,0.057,-4.1,0,0.156,100.014,0.0815,1,4,"1"
"493",0.263,0.735,238989,0.484,0,0.364,-5.322,0,0.0513,145.069,0.0616,2,4,"1"
"494",0.102,0.911,199938,0.707,0,0.049,-4.136,1,0.0696,94.964,0.375,8,4,"1"
"495",0.0731,0.594,240127,0.635,0,0.124,-6.019,0,0.0788,147.203,0.604,8,4,"1"
"496",0.00937,0.472,236133,0.714,0,0.0764,-4.389,0,0.0334,98.992,0.24,1,4,"1"
"497",0.0228,0.713,238746,0.876,0,0.247,-4.049,1,0.345,95.227,0.676,2,4,"1"
"498",0.181,0.741,209423,0.726,0.000189,0.111,-3.77,0,0.143,163.991,0.527,3,4,"1"
"499",0.0064,0.687,214840,0.702,4.35e-05,0.204,-5.324,0,0.0455,129.956,0.284,7,4,"1"
"500",0.156,0.652,304607,0.795,0,0.123,-5.192,0,0.174,135.018,0.788,11,4,"1"
"501",0.593,0.725,184080,0.437,0,0.0842,-9.602,1,0.0575,83.985,0.759,6,4,"1"
"502",0.0236,0.92,293827,0.654,0.0158,0.0359,-3.051,0,0.0401,117.046,0.847,11,4,"1"
"503",0.126,0.478,186813,0.799,0.000106,0.76,-3.614,1,0.0638,136.268,0.176,9,4,"1"
"504",0.804,0.568,260533,0.293,1.26e-05,0.107,-10.253,1,0.0313,147.175,0.247,1,4,"1"
"505",0.23,0.499,175200,0.73,0.00018,0.378,-2.831,1,0.0367,90.058,0.381,3,4,"1"
"506",0.0253,0.674,212333,0.788,2.04e-06,0.13,-4.281,0,0.0537,139.908,0.7,7,4,"1"
"507",0.0664,0.73,209160,0.669,3.63e-05,0.0822,-3.494,1,0.0318,110.04,0.383,5,4,"1"
"508",0.0236,0.92,293827,0.654,0.0158,0.0359,-3.051,0,0.0401,117.046,0.847,11,4,"1"
"509",0.0723,0.965,260240,0.609,8.11e-06,0.268,-6.229,1,0.196,129.992,0.628,9,4,"1"
